Family,Member,Original_Image_Name,Aligned_Image_Path,Detection_Score,Age,Detected_Gender,Name,True_Gender,Relationships
F0009,MID4,P11721_face4.jpg,data/processed/fiw/train/train-faces/F0009/MID4/P11721_face4.jpg,0.85538757,41,M,gordie,m,"[2, 2, 2, 0, 1, 2, 1]"
F0009,MID4,P11741_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID4/P11741_face0.jpg,0.7889244,36,F,gordie,m,"[2, 2, 2, 0, 1, 2, 1]"
F0009,MID4,P11733_face3.jpg,data/processed/fiw/train/train-faces/F0009/MID4/P11733_face3.jpg,0.8064215,41,M,gordie,m,"[2, 2, 2, 0, 1, 2, 1]"
F0009,MID4,P10573_face2.jpg,data/processed/fiw/train/train-faces/F0009/MID4/P10573_face2.jpg,0.7999528,46,M,gordie,m,"[2, 2, 2, 0, 1, 2, 1]"
F0009,MID4,P11737_face3.jpg,data/processed/fiw/train/train-faces/F0009/MID4/P11737_face3.jpg,0.84326684,37,M,gordie,m,"[2, 2, 2, 0, 1, 2, 1]"
F0009,MID4,P10588_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID4/P10588_face0.jpg,0.84077567,35,F,gordie,m,"[2, 2, 2, 0, 1, 2, 1]"
F0009,MID4,P10570_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID4/P10570_face0.jpg,0.8493691,59,M,gordie,m,"[2, 2, 2, 0, 1, 2, 1]"
F0009,MID4,P11724_face4.jpg,data/processed/fiw/train/train-faces/F0009/MID4/P11724_face4.jpg,0.84653926,22,F,gordie,m,"[2, 2, 2, 0, 1, 2, 1]"
F0009,MID4,P11720_face5.jpg,data/processed/fiw/train/train-faces/F0009/MID4/P11720_face5.jpg,0.8529371,47,M,gordie,m,"[2, 2, 2, 0, 1, 2, 1]"
F0009,MID4,P11731_face5.jpg,data/processed/fiw/train/train-faces/F0009/MID4/P11731_face5.jpg,0.80644834,45,M,gordie,m,"[2, 2, 2, 0, 1, 2, 1]"
F0009,MID4,P11722_face2.jpg,data/processed/fiw/train/train-faces/F0009/MID4/P11722_face2.jpg,0.83842045,57,M,gordie,m,"[2, 2, 2, 0, 1, 2, 1]"
F0009,MID4,P11723_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID4/P11723_face0.jpg,0.8553034,25,F,gordie,m,"[2, 2, 2, 0, 1, 2, 1]"
F0009,MID4,P10571_face20.jpg,data/processed/fiw/train/train-faces/F0009/MID4/P10571_face20.jpg,0.8364426,43,M,gordie,m,"[2, 2, 2, 0, 1, 2, 1]"
F0009,MID4,P11744_face1.jpg,data/processed/fiw/train/train-faces/F0009/MID4/P11744_face1.jpg,0.8530471,30,M,gordie,m,"[2, 2, 2, 0, 1, 2, 1]"
F0009,MID4,P11726_face2.jpg,data/processed/fiw/train/train-faces/F0009/MID4/P11726_face2.jpg,0.7529722,29,F,gordie,m,"[2, 2, 2, 0, 1, 2, 1]"
F0009,MID4,P10574_face4.jpg,data/processed/fiw/train/train-faces/F0009/MID4/P10574_face4.jpg,0.868595,29,M,gordie,m,"[2, 2, 2, 0, 1, 2, 1]"
F0009,MID1,P11723_face2.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11723_face2.jpg,0.862177,56,F,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11722_face1.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11722_face1.jpg,0.8382627,35,F,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11753_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11753_face0.jpg,0.8893403,36,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11735_face2.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11735_face2.jpg,0.8641002,39,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P10573_face1.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P10573_face1.jpg,0.78826225,31,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P10575_face2.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P10575_face2.jpg,0.80995244,27,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11732_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11732_face0.jpg,0.81379235,32,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11740_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11740_face0.jpg,0.7695506,40,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P10569_face1.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P10569_face1.jpg,0.84407794,41,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11724_face1.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11724_face1.jpg,0.8097125,60,F,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11738_face1.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11738_face1.jpg,0.74786633,48,F,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P10571_face17.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P10571_face17.jpg,0.84013075,50,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11744_face5.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11744_face5.jpg,0.81404907,28,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11749_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11749_face0.jpg,0.8655494,33,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11720_face4.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11720_face4.jpg,0.79102135,34,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11755_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11755_face0.jpg,0.84958375,37,F,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P00089_face4.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P00089_face4.jpg,0.8518609,35,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11726_face3.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11726_face3.jpg,0.78455,29,F,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11750_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11750_face0.jpg,0.88088465,33,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P10574_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P10574_face0.jpg,0.84283805,19,F,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11748_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11748_face0.jpg,0.8771587,38,F,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11721_face1.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11721_face1.jpg,0.820123,37,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P10588_face1.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P10588_face1.jpg,0.8401307,39,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11714_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11714_face0.jpg,0.83263963,31,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11728_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11728_face0.jpg,0.7703283,45,F,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11741_face3.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11741_face3.jpg,0.84153545,35,F,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11727_face2.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11727_face2.jpg,0.7475846,24,F,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P10576_face1.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P10576_face1.jpg,0.82703876,37,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11736_face1.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11736_face1.jpg,0.8272177,36,F,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11745_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11745_face0.jpg,0.75506115,40,F,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11737_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11737_face0.jpg,0.76153195,66,F,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11730_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11730_face0.jpg,0.8229142,26,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11742_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11742_face0.jpg,0.83947414,30,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11731_face2.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11731_face2.jpg,0.7486111,32,F,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11719_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11719_face0.jpg,0.8580232,43,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11743_face1.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11743_face1.jpg,0.71675295,64,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11734_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11734_face0.jpg,0.8618348,48,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P10572_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P10572_face0.jpg,0.8672741,30,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11733_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11733_face0.jpg,0.78900975,37,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P10577_face3.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P10577_face3.jpg,0.82968104,35,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P10570_face4.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P10570_face4.jpg,0.7409144,50,F,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID1,P11725_face2.jpg,data/processed/fiw/train/train-faces/F0009/MID1/P11725_face2.jpg,0.8309499,28,M,rob,m,"[0, 2, 2, 2, 1, 2, 1]"
F0009,MID3,P11743_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID3/P11743_face0.jpg,0.7698161,62,M,glenn,m,"[2, 2, 0, 2, 1, 2, 1]"
F0009,MID3,P11741_face1.jpg,data/processed/fiw/train/train-faces/F0009/MID3/P11741_face1.jpg,0.7705727,10,F,glenn,m,"[2, 2, 0, 2, 1, 2, 1]"
F0009,MID3,P10574_face2.jpg,data/processed/fiw/train/train-faces/F0009/MID3/P10574_face2.jpg,0.8324358,24,M,glenn,m,"[2, 2, 0, 2, 1, 2, 1]"
F0009,MID3,P11731_face1.jpg,data/processed/fiw/train/train-faces/F0009/MID3/P11731_face1.jpg,0.7626587,30,M,glenn,m,"[2, 2, 0, 2, 1, 2, 1]"
F0009,MID3,P10588_face6.jpg,data/processed/fiw/train/train-faces/F0009/MID3/P10588_face6.jpg,0.84171385,8,M,glenn,m,"[2, 2, 0, 2, 1, 2, 1]"
F0009,MID3,P11728_face1.jpg,data/processed/fiw/train/train-faces/F0009/MID3/P11728_face1.jpg,0.71583766,32,F,glenn,m,"[2, 2, 0, 2, 1, 2, 1]"
F0009,MID3,P11726_face4.jpg,data/processed/fiw/train/train-faces/F0009/MID3/P11726_face4.jpg,0.7930007,62,F,glenn,m,"[2, 2, 0, 2, 1, 2, 1]"
F0009,MID3,P10570_face5.jpg,data/processed/fiw/train/train-faces/F0009/MID3/P10570_face5.jpg,0.8233731,56,M,glenn,m,"[2, 2, 0, 2, 1, 2, 1]"
F0009,MID3,P11744_face3.jpg,data/processed/fiw/train/train-faces/F0009/MID3/P11744_face3.jpg,0.8153091,36,M,glenn,m,"[2, 2, 0, 2, 1, 2, 1]"
F0009,MID3,P11746_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID3/P11746_face0.jpg,0.83892864,30,M,glenn,m,"[2, 2, 0, 2, 1, 2, 1]"
F0009,MID3,P11723_face4.jpg,data/processed/fiw/train/train-faces/F0009/MID3/P11723_face4.jpg,0.8092395,28,M,glenn,m,"[2, 2, 0, 2, 1, 2, 1]"
F0009,MID3,P11724_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID3/P11724_face0.jpg,0.80449355,32,F,glenn,m,"[2, 2, 0, 2, 1, 2, 1]"
F0009,MID3,P11737_face1.jpg,data/processed/fiw/train/train-faces/F0009/MID3/P11737_face1.jpg,0.8596711,49,M,glenn,m,"[2, 2, 0, 2, 1, 2, 1]"
F0009,MID3,P11727_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID3/P11727_face0.jpg,0.71338564,25,F,glenn,m,"[2, 2, 0, 2, 1, 2, 1]"
F0009,MID3,P11729_face1.jpg,data/processed/fiw/train/train-faces/F0009/MID3/P11729_face1.jpg,0.836479,49,M,glenn,m,"[2, 2, 0, 2, 1, 2, 1]"
F0009,unrelated_and_nonfaces,P11735_face4.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P11735_face4.jpg,0.6949334,48,M,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10571_face9.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10571_face9.jpg,0.6663597,50,M,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10575_face0.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10575_face0.jpg,0.6936874,43,M,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10575_face11.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10575_face11.jpg,0.76396656,24,M,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10570_face3.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10570_face3.jpg,0.84668374,37,M,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10575_face10.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10575_face10.jpg,0.825022,24,F,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10575_face9.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10575_face9.jpg,0.7330376,24,F,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10576_face0.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10576_face0.jpg,0.7154367,36,F,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P11720_face6.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P11720_face6.jpg,0.8296528,40,M,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10571_face13.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10571_face13.jpg,0.68706506,25,F,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10571_face15.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10571_face15.jpg,0.8080802,49,F,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P00089_face3.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P00089_face3.jpg,0.75480443,28,F,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10571_face16.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10571_face16.jpg,0.68754,42,M,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10571_face0.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10571_face0.jpg,0.76653904,39,M,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10575_face1.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10575_face1.jpg,0.75819916,23,F,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P11737_face2.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P11737_face2.jpg,0.7706812,66,F,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10571_face11.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10571_face11.jpg,0.6686201,54,M,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P00089_face1.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P00089_face1.jpg,0.77975565,46,M,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10571_face7.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10571_face7.jpg,0.63067216,46,M,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10575_face7.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10575_face7.jpg,0.7211685,25,M,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10575_face3.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10575_face3.jpg,0.77481204,24,F,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10571_face8.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10571_face8.jpg,0.5719429,34,M,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10575_face8.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10575_face8.jpg,0.80252457,21,M,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10571_face10.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10571_face10.jpg,0.691366,37,M,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10577_face1.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10577_face1.jpg,0.6877322,39,F,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10571_face1.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10571_face1.jpg,0.6037432,25,M,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10569_face0.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10569_face0.jpg,0.87787974,46,M,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P11735_face3.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P11735_face3.jpg,0.681881,39,F,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10571_face6.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10571_face6.jpg,0.6262346,30,M,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10575_face12.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10575_face12.jpg,0.81190485,24,M,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10575_face4.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10575_face4.jpg,0.78669447,29,M,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10571_face2.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10571_face2.jpg,0.53472024,33,M,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10571_face3.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10571_face3.jpg,0.5164902,43,M,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P10571_face14.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P10571_face14.jpg,0.5979077,39,M,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P11745_face3.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P11745_face3.jpg,0.6833078,44,M,Unknown,Unknown,[]
F0009,unrelated_and_nonfaces,P11738_face3.jpg,data/processed/fiw/train/train-faces/F0009/unrelated_and_nonfaces/P11738_face3.jpg,0.81355006,46,M,Unknown,Unknown,[]
F0009,MID6,P11723_face1.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P11723_face1.jpg,0.91073364,33,F,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P11756_face1.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P11756_face1.jpg,0.8562432,52,M,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P11754_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P11754_face0.jpg,0.85487795,49,M,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P11721_face2.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P11721_face2.jpg,0.8713892,54,M,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P11727_face1.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P11727_face1.jpg,0.76527894,22,F,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P10571_face19.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P10571_face19.jpg,0.8533984,61,M,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P11731_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P11731_face0.jpg,0.7789317,52,M,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P11735_face6.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P11735_face6.jpg,0.7228727,31,F,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P11725_face3.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P11725_face3.jpg,0.86762214,27,M,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P11741_face4.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P11741_face4.jpg,0.8310789,27,M,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P00089_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P00089_face0.jpg,0.85326856,30,M,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P11713_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P11713_face0.jpg,0.8658821,33,M,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P10573_face4.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P10573_face4.jpg,0.84242094,56,M,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P11744_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P11744_face0.jpg,0.83609384,30,M,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P11732_face1.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P11732_face1.jpg,0.81003034,27,M,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P11733_face4.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P11733_face4.jpg,0.84847695,44,M,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P11726_face1.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P11726_face1.jpg,0.850659,44,F,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P10570_face2.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P10570_face2.jpg,0.8412645,43,M,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P11743_face4.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P11743_face4.jpg,0.863852,54,M,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P11737_face5.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P11737_face5.jpg,0.85403675,63,M,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P11720_face2.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P11720_face2.jpg,0.8636691,43,M,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P10572_face2.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P10572_face2.jpg,0.7804092,34,M,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P11738_face4.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P11738_face4.jpg,0.79930025,71,F,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P10588_face9.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P10588_face9.jpg,0.83619434,35,F,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P11724_face2.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P11724_face2.jpg,0.8212907,43,F,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P10574_face1.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P10574_face1.jpg,0.7531651,34,M,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P11722_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P11722_face0.jpg,0.8453572,42,M,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID6,P10577_face2.jpg,data/processed/fiw/train/train-faces/F0009/MID6/P10577_face2.jpg,0.8739579,55,M,chris,m,"[2, 2, 2, 2, 1, 0, 1]"
F0009,MID7,P11742_face1.jpg,data/processed/fiw/train/train-faces/F0009/MID7/P11742_face1.jpg,0.7946716,63,F,diane,f,"[4, 4, 4, 4, 5, 4, 0]"
F0009,MID7,P11736_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID7/P11736_face0.jpg,0.8391963,50,F,diane,f,"[4, 4, 4, 4, 5, 4, 0]"
F0009,MID7,P11737_face4.jpg,data/processed/fiw/train/train-faces/F0009/MID7/P11737_face4.jpg,0.73607916,51,M,diane,f,"[4, 4, 4, 4, 5, 4, 0]"
F0009,MID7,P11743_face3.jpg,data/processed/fiw/train/train-faces/F0009/MID7/P11743_face3.jpg,0.72442055,62,F,diane,f,"[4, 4, 4, 4, 5, 4, 0]"
F0009,MID7,P10576_face2.jpg,data/processed/fiw/train/train-faces/F0009/MID7/P10576_face2.jpg,0.79174006,45,F,diane,f,"[4, 4, 4, 4, 5, 4, 0]"
F0009,MID7,P11745_face4.jpg,data/processed/fiw/train/train-faces/F0009/MID7/P11745_face4.jpg,0.7976316,47,M,diane,f,"[4, 4, 4, 4, 5, 4, 0]"
F0009,MID7,P11739_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID7/P11739_face0.jpg,0.7666054,55,F,diane,f,"[4, 4, 4, 4, 5, 4, 0]"
F0009,MID2,P11738_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID2/P11738_face0.jpg,0.67381525,45,F,dan,m,"[2, 0, 2, 2, 1, 2, 1]"
F0009,MID2,P10570_face1.jpg,data/processed/fiw/train/train-faces/F0009/MID2/P10570_face1.jpg,0.8459695,44,M,dan,m,"[2, 0, 2, 2, 1, 2, 1]"
F0009,MID2,P11733_face2.jpg,data/processed/fiw/train/train-faces/F0009/MID2/P11733_face2.jpg,0.8440669,32,M,dan,m,"[2, 0, 2, 2, 1, 2, 1]"
F0009,MID2,P11721_face0.jpg,data/processed/fiw/train/train-faces/F0009/MID2/P11721_face0.jpg,0.83690596,35,M,dan,m,"[2, 0, 2, 2, 1, 2, 1]"
